gene_id,training_class,disease_probability
537,-1,0.9958349547045493
56980,-1,0.9958345067252796
27294,-1,0.9958336029539318
65989,-1,0.9958331501325416
60560,-1,0.9958320510596105
4656,-1,0.995831342696097
5672,-1,0.9958280205201927
63941,-1,0.9958272416319501
3105,-1,0.9958272236622736
90007,1,0.9958262361307416
79656,-1,0.9958261430634867
5627,-1,0.9958252257978845
286464,-1,0.9958251806520658
51160,-1,0.9958241034076535
386617,-1,0.9958229324263119
1804,-1,0.9958225018310768
955,-1,0.9958183907663992
9507,1,0.9958170243542915
284217,-1,0.9958166678145125
3175,-1,0.9958166070786708
344838,-1,0.9958163859024829
126668,-1,0.9958163859024829
8836,-1,0.9958162003562901
51575,-1,0.995815271644762
64900,-1,0.9958150108879795
374383,-1,0.9958132555343874
10026,-1,0.9958110777172647
1646,-1,0.9958084886219583
55750,-1,0.9958071993012132
1774,-1,0.9958071450875546
387893,-1,0.9958059970128968
27341,-1,0.995805308115964
79625,-1,0.9958047869722083
1388,-1,0.9958023166418151
4335,-1,0.9958018601096169
3133,1,0.9958016070253348
245929,-1,0.9957997918344041
374659,-1,0.9957983413243864
5361,-1,0.9957983345882147
143279,-1,0.9957982001122369
10437,1,0.99579816692849
54849,-1,0.9957975311398296
8547,-1,0.9957970228790821
4620,-1,0.9957964889179062
23344,1,0.9957962853102728
81488,-1,0.9957962405459853
23607,-1,0.9957950151381939
57326,-1,0.9957945409899789
8224,-1,0.995793754183081
6836,1,0.9957921471681712
83590,-1,0.9957915668778632
54863,-1,0.995791085984137
148109,-1,0.995790776633536
28316,-1,0.9957885284493705
255488,-1,0.9957880741157511
91179,-1,0.9957879639741504
126823,-1,0.995787016361214
5161,-1,0.995787016361214
2272,-1,0.9957869510980979
333,-1,0.9957869510980979
51619,-1,0.9957835169914745
25894,-1,0.9957831048355292
55885,-1,0.9957831048355292
5585,-1,0.9957831048355292
23362,-1,0.9957830150426615
56605,-1,0.995782730590389
11001,-1,0.9957826226009783
57101,-1,0.9957825104061688
8456,-1,0.9957822040405951
348110,-1,0.9957817415811412
4978,-1,0.9957813694821075
374,-1,0.9957813694821075
5981,-1,0.9957807741455085
3293,-1,0.9957797346335974
84968,-1,0.9957792221241041
51622,-1,0.9957788878106612
90203,-1,0.9957788878106612
765,-1,0.9957782131896129
6653,-1,0.9957761000118325
100529063,-1,0.9957757666393056
10471,-1,0.9957739142919848
158046,-1,0.9957729917511262
116844,1,0.9957729259583313
3995,-1,0.995772804933007
5913,-1,0.9957727457019622
23033,-1,0.9957722670651801
28971,-1,0.9957716865532715
7409,1,0.9957714398303417
84313,-1,0.9957701589991481
3948,-1,0.9957700707747468
84077,-1,0.9957698574398862
7920,-1,0.9957696718922961
6389,-1,0.9957689281020451
23306,-1,0.9957687208160775
6521,-1,0.9957684576799519
9648,-1,0.9957682508646463
8536,-1,0.9957673764709671
113263,-1,0.9957671351836773
79778,-1,0.9957664362991399
388789,-1,0.9957652402983439
79092,-1,0.9957648742952481
8368,-1,0.9957640626598867
93,-1,0.9957633805523999
9859,-1,0.9957626399531295
22981,-1,0.9957626399531295
10783,1,0.9957619159655677
9942,-1,0.9957606008841753
283078,-1,0.9957606008841753
495,-1,0.9957601328066129
84629,-1,0.9957600978454442
285349,-1,0.995759688382449
84808,-1,0.9957596030408459
51029,-1,0.9957596030408459
10350,-1,0.9957596030408459
388567,-1,0.9957594226999257
4800,1,0.9957593189451307
54963,-1,0.9957577987065486
30000,-1,0.9957576009342641
8739,-1,0.9957572209975686
92715,-1,0.9957570909001351
55713,-1,0.9957570909001351
91947,1,0.995756824380085
5709,-1,0.9957560674119994
55151,-1,0.9957546856434968
91319,-1,0.9957545208989841
84286,-1,0.995753260990232
391365,-1,0.9957523565766763
83953,-1,0.9957519070718204
2890,-1,0.9957490192732227
79810,-1,0.99574791501399
4920,-1,0.99574791501399
4897,-1,0.9957477288355426
100506144,-1,0.9957471280465202
285368,-1,0.9957470352132715
5345,-1,0.9957466866370408
55007,-1,0.9957461044265479
25763,-1,0.9957461044265479
3920,-1,0.9957461044265479
286343,-1,0.9957456383235163
11314,1,0.9957451631262964
10590,-1,0.9957451435113782
255758,-1,0.9957426787911718
23261,-1,0.9957422343996003
1473,-1,0.9957413065591196
2104,-1,0.9957409909099542
84752,-1,0.9957403500903079
285613,-1,0.9957398052619832
2875,-1,0.9957389965160495
1740,-1,0.9957370282872727
284565,-1,0.9957354160135774
6546,-1,0.9957346180770762
9552,-1,0.9957340472306386
79887,-1,0.9957340472306386
56172,-1,0.9957328083212338
201931,-1,0.9957319433350267
51278,-1,0.9957317514320057
7283,-1,0.9957317514320057
50999,1,0.99573105379211
160418,-1,0.9957297429533529
55656,-1,0.995725507177522
9001,-1,0.9957248739872003
11166,-1,0.9957239426720699
256227,-1,0.9957235777857908
55101,-1,0.9957235488579537
4201,-1,0.9957235488579537
84795,-1,0.9957235488579537
58512,-1,0.9957231730063869
55270,-1,0.9957219786162289
24145,-1,0.9957218627366067
25960,-1,0.9957216146512432
57633,-1,0.995721063330967
9863,-1,0.9957206644484691
54498,-1,0.9957174346822111
64853,-1,0.9957169657669537
29115,-1,0.9957169657669537
22950,-1,0.9957169657669537
144715,-1,0.9957168106261726
3050,-1,0.9957165240197049
9734,-1,0.9957157386336998
8350,-1,0.9957153147907272
92346,-1,0.9957149948380237
3927,-1,0.9957144805840941
22914,-1,0.9957129579533551
6184,-1,0.9957124012344736
147906,-1,0.9957106648334717
10468,-1,0.9957104576200807
150696,-1,0.995709674308918
4281,-1,0.9957079783513407
5106,-1,0.9957068729494681
390980,-1,0.9957033366933995
51102,-1,0.9957032432551659
7741,-1,0.9957019589915264
755,-1,0.995701387102874
5160,-1,0.9957011098698739
93664,-1,0.9957009304000813
25771,-1,0.9956999546047656
340385,-1,0.9956984962432124
79734,-1,0.9956980255976052
6769,-1,0.9956980255976052
89970,-1,0.9956978579020805
79068,-1,0.9956974498750681
51710,-1,0.9956973727094903
28962,-1,0.9956962957033401
54585,-1,0.9956916479217135
8370,-1,0.9956915834651477
56269,-1,0.995690791251095
197131,-1,0.9956907074113482
79861,-1,0.9956901026361815
54956,-1,0.995689793198813
5719,-1,0.995689722024174
81618,-1,0.9956874074488272
283209,-1,0.9956870084400494
3284,-1,0.9956853025363102
171546,-1,0.9956851043077468
2742,-1,0.9956832478972979
116461,-1,0.9956809945456114
10365,-1,0.9956786027395466
6423,-1,0.9956770503993407
100131211,-1,0.9956758775281755
55697,-1,0.9956757029650353
50618,-1,0.9956753722998348
9480,-1,0.9956747383362909
2905,-1,0.9956737119599356
89848,-1,0.9956734124537184
26286,-1,0.9956728008907173
84418,-1,0.9956698310317044
55108,-1,0.9956686113002237
57460,-1,0.9956667838973614
199964,-1,0.9956661313679563
80021,-1,0.9956647239788174
152992,-1,0.9956644785282722
26032,-1,0.9956613511644218
134285,-1,0.9956611272363496
57670,-1,0.995660558834255
79154,-1,0.9956579705867935
374654,-1,0.9956579657415505
8482,-1,0.9956574016005008
8637,-1,0.9956566867675131
340547,-1,0.9956560093237846
199953,-1,0.9956549682746916
5314,-1,0.9956547507471881
57045,-1,0.9956522278805012
7447,-1,0.9956503854786737
124,-1,0.9956485475390833
55902,-1,0.9956481919433073
157313,-1,0.9956459388669878
388939,-1,0.9956454095653966
9941,-1,0.9956452087680892
50807,-1,0.9956451893033329
89766,-1,0.9956439427468332
80331,-1,0.9956432338162896
117283,-1,0.9956430586486715
7275,-1,0.9956416150681333
6760,-1,0.9956411587471269
5067,-1,0.9956411441404673
285671,-1,0.9956403398626853
7177,-1,0.9956370466781225
4253,-1,0.9956368758765216
27120,-1,0.9956365358446094
10133,-1,0.9956337910060356
6540,-1,0.995633184368339
84125,-1,0.9956326728122019
59284,-1,0.9956323130623889
130589,-1,0.9956321773965664
343035,-1,0.9956321426571922
200008,-1,0.9956306699883447
7305,1,0.9956285837354286
4999,-1,0.9956276980382558
1201,-1,0.9956276042533936
203102,-1,0.9956265179826504
9477,-1,0.9956254851716599
5802,-1,0.9956252565500484
84070,-1,0.9956241065949979
222894,-1,0.9956238653914722
6833,-1,0.9956188696882914
55248,-1,0.9956187923346256
5899,-1,0.9956185212621654
22854,-1,0.995618162308645
463,-1,0.9956173472896763
145173,-1,0.9956160129801451
725,-1,0.9956146744309567
58489,-1,0.9956128249053573
1641,-1,0.9956099796926434
10098,-1,0.9956092633288628
925,-1,0.9956049479154673
54567,1,0.9956028642788913
9806,-1,0.9956019740315332
51752,-1,0.9956017313708015
84842,-1,0.995600271208464
5024,-1,0.9955991984918316
64773,-1,0.9955986733177692
5255,-1,0.9955986372062681
150771,-1,0.9955985127501058
23059,-1,0.9955981014258438
55130,-1,0.9955981014258438
57506,-1,0.9955981014258438
53826,-1,0.9955957062171197
10332,-1,0.9955952102471887
59272,-1,0.9955938659653824
80781,1,0.9955933722268044
11153,-1,0.9955930641775264
5998,-1,0.9955923758056369
2824,-1,0.9955917721052696
259173,-1,0.9955915430151494
8831,-1,0.9955905616569726
339221,-1,0.9955902019553665
8288,-1,0.9955893477921735
59274,-1,0.9955879516632794
64090,-1,0.9955862061558679
2565,-1,0.9955856663213386
23090,-1,0.9955825540240777
6658,-1,0.9955825540240777
2307,-1,0.9955817163458728
2648,-1,0.9955814991618562
350383,-1,0.9955806893914109
10964,-1,0.9955805265233869
54815,1,0.9955799367566645
57037,-1,0.9955798883811446
84961,-1,0.9955741367421137
154043,-1,0.9955736331960521
7783,-1,0.9955731273685865
3074,-1,0.9955726471901801
79744,-1,0.9955711712271479
5480,1,0.9955699464997194
8085,-1,0.9955682972861255
10870,-1,0.9955651672710134
11061,-1,0.995563511104793
84570,-1,0.9955625833575058
51389,-1,0.9955605163423369
54461,-1,0.9955598283960283
23654,-1,0.9955598061258086
2982,-1,0.9955596724210003
653,-1,0.9955590091588657
339669,-1,0.9955557206819198
50604,-1,0.9955553105767599
51646,-1,0.9955541796680456
645,-1,0.9955536387074733
91754,-1,0.9955532063812261
55069,-1,0.995553143892041
64098,1,0.9955516244699965
58488,-1,0.9955494554992915
1427,-1,0.9955488571401596
80036,-1,0.9955485660337362
5740,1,0.9955482667709098
25903,1,0.9955472592505872
6121,-1,0.9955468068399627
4808,-1,0.9955455053148412
2321,-1,0.995545415790997
5887,-1,0.9955440294912846
2034,-1,0.9955440294912846
7298,-1,0.9955440294912846
7507,-1,0.9955440294912846
5883,-1,0.9955440294912846
1643,-1,0.9955440294912846
9400,-1,0.9955440294912846
84172,-1,0.9955440294912846
25885,-1,0.9955440294912846
138474,-1,0.9955440294912846
6117,-1,0.9955440294912846
6119,-1,0.9955440294912846
100507436,-1,0.995543983452475
245930,-1,0.995543524867451
27071,-1,0.9955405026961296
2593,-1,0.9955391204642339
56180,-1,0.9955386024230974
5069,-1,0.9955385243808211
10205,-1,0.9955384628610711
83733,-1,0.9955383399620596
5817,1,0.9955381907846605
57217,-1,0.9955366501722199
3831,-1,0.9955341603395607
60386,-1,0.995533872239771
57544,-1,0.9955337242704347
9118,-1,0.995533136478596
257240,-1,0.995533051418875
7508,-1,0.9955325427282335
941,-1,0.9955322851988944
1605,-1,0.9955315235096304
51207,-1,0.9955312353042546
23746,-1,0.9955312353042546
63027,-1,0.9955310974032467
1437,-1,0.9955304901196822
25966,-1,0.9955277670055332
7980,-1,0.9955273153659054
4482,-1,0.9955263087024292
93129,-1,0.9955254672648498
245936,-1,0.9955247404810064
8458,-1,0.9955243901972054
93099,-1,0.995524332271567
10347,-1,0.9955233600320024
53353,-1,0.9955230717486524
23321,-1,0.995522638877251
25900,-1,0.9955211703550471
771,-1,0.9955211639937606
928,1,0.9955210661942546
5447,-1,0.9955203041083894
60529,-1,0.9955200792550326
162972,-1,0.9955200792550326
3004,-1,0.9955200792550326
1876,-1,0.9955200792550326
55509,-1,0.9955200792550326
10683,-1,0.9955193139980816
6597,-1,0.9955191007687443
64859,-1,0.9955190426002344
55033,-1,0.9955157598640133
51109,-1,0.9955156721653181
10165,-1,0.9955151727808172
84548,-1,0.9955146342914089
7782,-1,0.9955145375349472
134111,-1,0.9955141490717574
10517,-1,0.9955141490717574
51192,-1,0.9955134673215386
440107,-1,0.9955133830276296
1545,-1,0.9955112576010748
9429,-1,0.9955112576010748
53354,-1,0.9955112576010748
57481,-1,0.9955112576010748
153562,-1,0.9955112576010748
57447,-1,0.9955104812596596
126248,-1,0.9955104592032994
283933,-1,0.995509258817509
51332,-1,0.9955088157034836
139067,-1,0.9955080731327784
1559,-1,0.9955074725392336
388335,-1,0.9955074725392336
81790,-1,0.9955061496093391
7411,-1,0.9955058624123089
889,-1,0.9955053607952414
4353,-1,0.9955048226166731
3811,-1,0.995500416878068
8086,-1,0.9954991489745741
9791,-1,0.9954988221442737
94137,-1,0.9954986938066784
53615,-1,0.9954986753532628
284403,-1,0.9954962208714655
11338,-1,0.9954953299213324
120534,-1,0.9954946882342023
3929,-1,0.995494205177846
57136,-1,0.995494205177846
125206,-1,0.9954940567006055
4222,-1,0.9954919382660885
1600,-1,0.9954900389598652
7423,-1,0.9954893416421852
64211,-1,0.9954887423350304
60672,-1,0.9954877993024928
5459,-1,0.995487600300369
11155,-1,0.9954860244590072
654429,-1,0.9954859227218642
7468,-1,0.9954855359710161
259,-1,0.9954839452925074
3606,-1,0.9954839452925074
1761,-1,0.9954837615174145
729873,-1,0.9954836971836128
23180,-1,0.9954828341867916
11141,-1,0.9954811584204497
9695,-1,0.9954804606332897
55002,-1,0.9954802580679751
5119,-1,0.9954781163602109
100505753,-1,0.9954773480932505
399967,-1,0.9954773480932505
55071,-1,0.9954739914216998
153364,-1,0.9954738069228005
9058,-1,0.9954730213364635
158,-1,0.9954695422288093
54504,-1,0.9954695422288093
4867,-1,0.9954695422288093
84930,-1,0.9954695422288093
79443,-1,0.9954695422288093
253143,-1,0.9954695422288093
56165,-1,0.9954688935151056
144717,-1,0.9954670607213526
128239,-1,0.9954664477468081
54475,-1,0.9954662033357559
2524,-1,0.9954648812289396
9330,-1,0.9954620097421819
2812,-1,0.9954610412131172
123283,-1,0.9954607584270222
11031,-1,0.9954603285600088
55317,-1,0.9954582862814753
2805,-1,0.995455920931084
129881,-1,0.995455920931084
55531,-1,0.995455920931084
132228,-1,0.9954548231727769
430,-1,0.9954537929543081
201633,-1,0.9954531412800448
23639,-1,0.9954523954099445
6704,-1,0.9954521152255335
26287,-1,0.9954521152255335
5727,-1,0.9954514971966144
1409,-1,0.9954514912017914
6345,-1,0.9954503005497859
3092,-1,0.995448337833595
25893,-1,0.9954481181618502
5987,-1,0.9954443182262553
112858,-1,0.995443820657106
5444,-1,0.9954435831666743
5455,-1,0.9954433192486908
152586,-1,0.995442454009369
26022,-1,0.9954401944222455
25796,-1,0.9954394018773366
54972,-1,0.9954381154988381
7097,1,0.9954370073264004
23616,-1,0.9954368428693648
29765,-1,0.9954352083899102
6327,-1,0.9954340617795716
3680,-1,0.9954335711185238
552889,-1,0.9954329584693772
6339,-1,0.9954311206775542
55014,-1,0.9954271487259623
3487,-1,0.9954266686158185
541468,-1,0.9954256082555717
27147,-1,0.9954252921981919
6489,-1,0.9954248574472324
51304,-1,0.9954244374305321
390,-1,0.9954219602794568
55209,-1,0.9954194267889317
10458,-1,0.9954189786971669
4185,-1,0.9954170432365745
1672,-1,0.9954168658630318
6997,-1,0.9954165119451167
54870,-1,0.9954155101001141
115290,-1,0.9954155101001141
3459,-1,0.9954132031230776
284415,-1,0.9954095491488677
25978,-1,0.9954088773285319
5413,-1,0.9954088773285319
445571,-1,0.995408609639946
78999,-1,0.9954081873833028
285172,-1,0.9954049403221366
10156,-1,0.9954019673150628
3568,-1,0.9954008573907434
9727,-1,0.9953998776854741
2224,-1,0.9953995531370441
945,-1,0.9953991715999514
4900,-1,0.9953988045718896
713,1,0.9953987254962173
22888,-1,0.9953982814784654
255101,-1,0.9953979548784184
443,-1,0.9953978795869571
9146,-1,0.9953971913297578
9653,1,0.9953930674991407
147719,-1,0.9953910407168219
51562,-1,0.9953899773225041
943,-1,0.9953883694560256
57644,-1,0.9953876238740976
8409,-1,0.9953864618107238
100130733,-1,0.9953856763313201
29937,-1,0.9953855655700142
4618,-1,0.9953832918125683
2997,-1,0.9953817990860271
10529,-1,0.9953795533202753
5359,-1,0.9953793061901259
81848,-1,0.9953793061901259
200931,-1,0.9953788270094179
4674,-1,0.9953787440449162
162963,-1,0.9953784559039035
1562,-1,0.9953781526603894
2662,-1,0.9953777313552912
7746,-1,0.995377689928248
89932,-1,0.995376136595472
30061,-1,0.9953730106900232
79717,-1,0.9953711486790413
1352,-1,0.9953706145044487
54903,-1,0.9953695737502276
10095,-1,0.995368438856283
286207,1,0.9953656529912592
636,-1,0.9953654265783664
115201,-1,0.9953641359403691
10241,-1,0.9953639998663424
6900,-1,0.9953631510373462
55679,-1,0.9953622119645101
9528,-1,0.9953621351158534
5990,-1,0.995361551415514
728386,-1,0.995361155295176
84229,-1,0.99535981322155
25788,-1,0.9953574688464981
23028,-1,0.9953574688464981
7272,-1,0.9953565284416527
7424,-1,0.995356090167059
8366,-1,0.9953551481825299
196410,-1,0.9953550660669153
64168,-1,0.9953550148870784
206412,-1,0.9953529717845188
65059,-1,0.9953516786240976
57616,-1,0.9953508071937286
53347,-1,0.9953507489095462
84312,-1,0.9953499193176023
55432,-1,0.9953496510230564
122830,-1,0.995347675637837
221,-1,0.9953465570872707
2202,-1,0.9953463477175455
54887,-1,0.9953455029501983
121268,-1,0.9953455029501983
91408,-1,0.9953455029501983
57132,-1,0.9953455029501983
51534,-1,0.9953455029501983
5195,-1,0.9953455029501983
120400,-1,0.9953454803228867
140545,-1,0.9953444144418033
441518,-1,0.9953444144418033
57468,-1,0.9953437763128403
9563,-1,0.9953432402174734
10093,-1,0.9953432237645206
1939,-1,0.9953423241408712
3099,1,0.9953423241408712
7163,-1,0.9953423241408712
56894,-1,0.9953410343188804
10562,-1,0.9953408315972377
84626,-1,0.9953405891919055
51706,-1,0.9953405124606086
3437,1,0.9953383576898784
197358,-1,0.9953383576898784
123879,-1,0.9953383576898784
5836,-1,0.9953383576898784
374977,-1,0.9953383576898784
338321,-1,0.9953377340592604
5930,-1,0.9953373465504666
84750,-1,0.9953364103583842
170825,-1,0.995333294171886
816,-1,0.9953331582709168
22809,-1,0.9953329425175288
64081,-1,0.9953329178808669
9463,-1,0.9953325339479864
284352,-1,0.9953325339479864
81555,-1,0.9953293559117553
492,-1,0.995328143752513
23247,-1,0.9953276383497102
51310,-1,0.9953254086989421
5283,-1,0.9953253529046279
1520,-1,0.9953214121880131
3184,-1,0.9953212462942733
3313,-1,0.9953208782672088
340371,-1,0.9953208782672088
124583,-1,0.9953204961204313
8428,-1,0.995318052686444
55,-1,0.9953178741329431
83658,-1,0.9953170346613056
9703,-1,0.9953135137397652
196403,-1,0.9953132017644666
79177,-1,0.9953126948983037
89874,-1,0.9953117510490119
5079,-1,0.9953115160850756
117584,-1,0.9953110975154427
130814,-1,0.995310390164032
255919,-1,0.995310390164032
582,-1,0.9953102061944127
392255,-1,0.9953081859673533
389072,-1,0.9953072068103955
49856,-1,0.9953070033926691
347688,-1,0.9953068203990758
83440,-1,0.9953062029377763
10170,1,0.9953046507090282
10787,-1,0.9953041082329551
6582,-1,0.9953040799294272
160419,-1,0.9953010256316271
240,-1,0.9953008349801106
81610,-1,0.9953005121677183
2205,-1,0.99530037075306
8826,1,0.995298981901182
9526,-1,0.9952984669248834
28999,-1,0.9952971633637153
148304,-1,0.9952965712464928
55286,-1,0.9952963137310835
55362,-1,0.9952958085038847
80055,-1,0.9952952192244902
4753,-1,0.995294727716751
728194,-1,0.9952940787212406
29114,-1,0.9952930113153591
339541,-1,0.9952918795745374
3574,-1,0.9952908974372374
10006,-1,0.9952890468038551
11006,-1,0.9952868734862597
7425,1,0.9952865564338901
57820,-1,0.9952863912086946
79798,-1,0.9952844398502056
10794,-1,0.9952837929259426
51086,-1,0.9952834453044265
2521,-1,0.9952834031511502
687,-1,0.9952829847715364
6773,-1,0.9952828771205677
7516,-1,0.9952811103147055
26098,-1,0.9952787652608476
8828,1,0.9952787605522361
259240,-1,0.9952763130695139
201266,-1,0.9952759734705956
220032,-1,0.9952755410890628
29923,-1,0.99527376424601
10915,-1,0.9952732944121458
199746,-1,0.995272016115265
1356,1,0.995271775624802
79168,-1,0.9952710168971998
9450,-1,0.9952700211244133
9926,-1,0.9952690589190502
6334,-1,0.9952685893740765
284257,-1,0.9952679127778619
25886,-1,0.9952654521943342
10717,-1,0.9952654521943342
2074,-1,0.9952629168388709
79054,-1,0.9952622580512273
160762,-1,0.9952579282711573
9538,-1,0.9952574370897919
89927,-1,0.9952571780314923
150353,-1,0.9952557395601093
11228,-1,0.9952557395601093
57631,-1,0.9952555646825006
255738,-1,0.9952551364637633
7422,-1,0.9952548646915557
401145,-1,0.995254054620513
6990,-1,0.9952525392312721
29122,-1,0.9952514013603146
60482,-1,0.9952510671326062
5902,-1,0.9952482593547409
161497,-1,0.9952482589249885
9317,-1,0.9952478722638962
483,-1,0.9952474215734641
144347,-1,0.995246911844434
2706,-1,0.9952467884134533
26150,-1,0.995245473009274
54329,-1,0.9952440746203876
55676,-1,0.995243744344588
55334,-1,0.995243625392747
478,-1,0.9952432763731178
80020,-1,0.9952409378053608
147015,-1,0.9952409095930334
27131,-1,0.9952401632774944
340578,-1,0.995240117024806
80071,-1,0.9952393666485752
92822,-1,0.9952375380230557
4659,-1,0.9952369821441781
89941,-1,0.9952363265756385
55693,-1,0.9952312647539023
1506,-1,0.9952301036546493
6783,-1,0.9952282407318462
1660,-1,0.9952261784803242
654346,-1,0.9952246390227669
10539,-1,0.9952244258591668
196500,-1,0.9952240272352392
3294,-1,0.9952228425259609
90871,-1,0.9952222261588627
93979,-1,0.9952197368969659
100142659,-1,0.9952194624850084
9098,-1,0.9952193919482317
162427,-1,0.9952193405146721
57703,-1,0.9952191502099286
2547,-1,0.9952191502099286
575,-1,0.9952188985119264
222950,-1,0.9952165893100978
60626,-1,0.9952157679969751
8460,-1,0.9952128093266613
285755,-1,0.9952114769530336
93643,-1,0.9952092563870506
1486,-1,0.9952091662064079
136319,-1,0.995207470849188
130827,-1,0.9952068917712779
9792,-1,0.9952055978869385
3434,-1,0.9952044114186176
9044,-1,0.9952027696235953
55219,-1,0.9951986684023845
168451,-1,0.9951985380499507
4129,-1,0.995197653728259
55706,-1,0.995197653728259
9970,-1,0.9951973917167904
2013,-1,0.9951959359504557
10215,-1,0.9951951824967858
9929,-1,0.9951905698593069
57150,-1,0.9951901926775244
79874,-1,0.9951897655416162
132299,1,0.9951885676267385
91782,-1,0.9951877411465899
26007,-1,0.9951877411465899
84191,-1,0.9951877411465899
79720,-1,0.995187345129088
84168,-1,0.995183201202437
79991,-1,0.9951828065569983
6283,-1,0.9951806422871903
2563,-1,0.9951794701347062
4798,-1,0.9951789515215542
10154,-1,0.995177202057862
26471,-1,0.9951771622995647
83449,-1,0.9951769788925542
201176,-1,0.9951763782514434
283643,-1,0.9951747863097754
55082,-1,0.9951722728414948
10017,-1,0.995171112555835
775,-1,0.995171112555835
92,-1,0.9951701279282696
55520,-1,0.9951685793470352
85365,-1,0.9951684599831286
4330,-1,0.9951649326398723
282809,-1,0.9951633358095259
578,1,0.9951628019565915
285016,-1,0.9951615881417404
57104,-1,0.9951612050737249
4014,-1,0.9951610149712236
81688,-1,0.9951574279935259
340204,-1,0.9951551444751147
153769,-1,0.9951534147099246
26232,-1,0.9951530908874902
253152,-1,0.9951525547253782
54982,-1,0.9951514346449873
55735,-1,0.9951513007583852
5933,-1,0.9951505156826348
219578,-1,0.9951501053523059
404785,-1,0.995149326452992
1419,-1,0.9951492891202064
169200,-1,0.9951485800292715
10036,-1,0.9951485696716147
54101,-1,0.9951484697129791
29940,-1,0.9951483314640918
55027,-1,0.995147989401034
55812,-1,0.9951474086154675
9945,1,0.9951465286753975
157570,-1,0.9951436147221839
27164,-1,0.9951436147221839
51704,-1,0.9951424113935395
124997,-1,0.9951413298908309
91801,-1,0.9951413298908309
65975,-1,0.9951413298908309
5531,-1,0.9951413298908309
9083,-1,0.9951413298908309
7247,-1,0.9951413298908309
4507,-1,0.9951413298908309
9776,-1,0.9951413298908309
54455,-1,0.9951413298908309
10576,-1,0.9951413298908309
79017,-1,0.9951413298908309
5414,-1,0.9951413298908309
9474,-1,0.9951413298908309
261726,-1,0.9951413298908309
6778,-1,0.9951408757922483
11023,-1,0.9951402257944271
9797,-1,0.9951393871538874
10300,-1,0.9951389976930749
83734,-1,0.995138012321741
25770,-1,0.9951377751438631
3785,-1,0.9951375600425938
284654,-1,0.9951371288794297
50512,-1,0.9951358922711226
445329,-1,0.9951356168369991
64324,-1,0.995134040836068
10693,-1,0.9951323475445958
114801,-1,0.9951306961163574
8838,-1,0.9951305540922439
6048,-1,0.9951291909939881
25841,-1,0.995126632508606
4179,-1,0.9951258692227638
2281,-1,0.995125485615376
66036,-1,0.9951254147772636
847,-1,0.9951245559434275
63926,-1,0.9951244963295526
148252,-1,0.9951239822110513
2815,-1,0.9951234685623667
1472,-1,0.9951206689265572
54899,-1,0.9951197465928009
57187,-1,0.9951182441003749
127255,-1,0.9951180790437036
23234,-1,0.9951171906876782
26146,-1,0.9951166364916167
23085,-1,0.9951166364916167
23307,-1,0.9951166364916167
55898,-1,0.9951166364916167
4855,-1,0.9951160850442649
79633,-1,0.9951146857678888
11236,-1,0.9951144527122143
79645,-1,0.9951133021443194
1603,-1,0.9951110905233188
93624,-1,0.9951095030532889
4149,-1,0.9951095030532889
22943,-1,0.9951091194483203
131890,-1,0.9951087623542988
146227,-1,0.9951087623542988
8516,-1,0.9951086742679258
286077,-1,0.9951071718275146
7288,-1,0.9951069915004924
2069,-1,0.9951068705952112
51290,-1,0.9951060606568773
91543,1,0.995105278303055
5547,1,0.9951047223543837
147670,-1,0.9951042618878374
163351,-1,0.9951036388080473
283897,-1,0.9951022531537846
63934,-1,0.9951019570489359
57689,-1,0.9951005162798436
64149,-1,0.9951003195673702
2530,-1,0.9950994283397735
727866,-1,0.9950980968366485
2201,-1,0.9950972397990592
5768,-1,0.995096586197872
7905,-1,0.9950961701606519
9844,-1,0.9950949152983602
10903,1,0.9950948793316494
39,-1,0.9950942275253718
390594,-1,0.9950942275253718
221302,-1,0.9950936076760669
55323,-1,0.9950926081211872
6759,-1,0.9950924137339109
84851,-1,0.9950922192779983
3178,-1,0.995088980167466
140458,-1,0.99508766103178
10308,-1,0.9950875220359652
27129,-1,0.9950865280170207
3891,-1,0.9950865280170207
1825,-1,0.9950853480639541
157574,-1,0.9950839042535675
115123,1,0.995083299152896
7095,-1,0.995082755841956
163859,1,0.9950811696208357
84309,-1,0.9950811696208357
223,-1,0.9950811696208357
113828,-1,0.9950811696208357
758,-1,0.9950811696208357
2635,-1,0.9950811696208357
6491,-1,0.9950797948822979
149428,-1,0.9950786158825567
133482,-1,0.9950768739603677
79867,-1,0.9950751868941927
55857,-1,0.9950739454175355
2994,-1,0.9950730438624176
728695,-1,0.9950729818714801
5879,-1,0.9950728547510699
57530,-1,0.9950720328004332
1630,-1,0.9950712333628934
3600,-1,0.9950709057014062
81792,-1,0.9950698354557964
79865,-1,0.9950693930503509
3559,-1,0.995067618845565
9348,-1,0.995066133707817
254048,-1,0.9950631715524598
55193,-1,0.9950631715524598
442117,-1,0.9950624818448572
120425,-1,0.99506133837814
404550,-1,0.9950593707126563
51517,-1,0.9950587175420367
359787,-1,0.9950585276246043
8562,-1,0.9950580756935832
122769,-1,0.9950580756935832
135138,-1,0.9950580756935832
51337,-1,0.995057487840956
51666,-1,0.995054735542013
161357,-1,0.9950542639344867
9079,-1,0.9950535949708471
7569,-1,0.9950529160335162
729238,-1,0.995052384429166
51283,-1,0.9950521194140726
